PROVINCE,PRICE,TYPE,YEAR,MONTH,DAY,INFLATION_RATE
خراسان رضوی,112500.0,گوسفند,1394,6,18,15.1
خراسان رضوی,107500.0,گوساله,1394,6,18,15.1
تهران,105000.0,گوسفند,1394,6,24,15.1
تهران,117000.0,گوساله,1394,6,24,15.1
اصفهان,112500.0,گوسفند,1394,6,24,15.1
اصفهان,117500.0,گوساله,1394,6,24,15.1
يزد,112500.0,گوسفند,1394,6,24,15.1
يزد,107500.0,گوساله,1394,6,24,15.1
خراسان رضوی,107500.0,گوسفند,1394,6,24,15.1
خراسان رضوی,112500.0,گوساله,1394,6,24,15.1
تهران,107500.0,گوسفند,1394,6,17,15.1
تهران,121000.0,گوساله,1394,6,17,15.1
اصفهان,107500.0,گوسفند,1394,6,17,15.1
اصفهان,118500.0,گوساله,1394,6,17,15.1
يزد,112500.0,گوسفند,1394,6,17,15.1
يزد,107500.0,گوساله,1394,6,17,15.1
خراسان رضوی,112500.0,گوسفند,1394,6,17,15.1
خراسان رضوی,107500.0,گوساله,1394,6,17,15.1
تهران,105000.0,گوسفند,1394,6,22,15.1
تهران,117000.0,گوساله,1394,6,22,15.1
اصفهان,112500.0,گوسفند,1394,6,22,15.1
اصفهان,117500.0,گوساله,1394,6,22,15.1
يزد,112500.0,گوسفند,1394,6,22,15.1
يزد,107500.0,گوساله,1394,6,22,15.1
خراسان رضوی,107500.0,گوسفند,1394,6,22,15.1
خراسان رضوی,112500.0,گوساله,1394,6,22,15.1
تهران,112500.0,گوسفند,1394,8,5,14.3
تهران,118500.0,گوساله,1394,8,5,14.3
اصفهان,112500.0,گوسفند,1394,8,5,14.3
اصفهان,116000.0,گوساله,1394,8,5,14.3
يزد,112500.0,گوسفند,1394,8,5,14.3
يزد,107500.0,گوساله,1394,8,5,14.3
خراسان رضوی,109000.0,گوسفند,1394,8,5,14.3
خراسان رضوی,107500.0,گوساله,1394,8,5,14.3
فارس,105000.0,گوسفند,1394,8,5,14.3
فارس,107500.0,گوساله,1394,8,5,14.3
تهران,110000.0,گوسفند,1394,7,7,14.8
تهران,127500.0,گوساله,1394,7,7,14.8
اصفهان,112500.0,گوسفند,1394,7,7,14.8
اصفهان,107500.0,گوساله,1394,7,7,14.8
يزد,112500.0,گوسفند,1394,7,7,14.8
يزد,107500.0,گوساله,1394,7,7,14.8
خراسان رضوی,104500.0,گوسفند,1394,7,7,14.8
خراسان رضوی,112500.0,گوساله,1394,7,7,14.8
تهران,107500.0,گوسفند,1394,7,27,14.8
تهران,127500.0,گوساله,1394,7,27,14.8
اصفهان,112500.0,گوسفند,1394,7,27,14.8
اصفهان,116000.0,گوساله,1394,7,27,14.8
يزد,112500.0,گوسفند,1394,7,27,14.8
يزد,107500.0,گوساله,1394,7,27,14.8
خراسان رضوی,113500.0,گوسفند,1394,7,27,14.8
خراسان رضوی,107500.0,گوساله,1394,7,27,14.8
فارس,105000.0,گوسفند,1394,7,27,14.8
فارس,107500.0,گوساله,1394,7,27,14.8
تهران,112500.0,گوسفند,1394,8,10,14.3
تهران,114500.0,گوساله,1394,8,10,14.3
اصفهان,117500.0,گوسفند,1394,8,10,14.3
اصفهان,116000.0,گوساله,1394,8,10,14.3
يزد,112500.0,گوسفند,1394,8,10,14.3
يزد,107500.0,گوساله,1394,8,10,14.3
خراسان رضوی,112500.0,گوسفند,1394,8,10,14.3
خراسان رضوی,111500.0,گوساله,1394,8,10,14.3
فارس,112500.0,گوسفند,1394,8,10,14.3
فارس,112500.0,گوساله,1394,8,10,14.3
تهران,112500.0,گوسفند,1394,7,15,14.8
تهران,127500.0,گوساله,1394,7,15,14.8
اصفهان,112500.0,گوسفند,1394,7,15,14.8
اصفهان,112500.0,گوساله,1394,7,15,14.8
يزد,112500.0,گوسفند,1394,7,15,14.8
يزد,107500.0,گوساله,1394,7,15,14.8
خراسان رضوی,107500.0,گوسفند,1394,7,15,14.8
خراسان رضوی,107500.0,گوساله,1394,7,15,14.8
فارس,107500.0,گوسفند,1394,7,15,14.8
فارس,112500.0,گوساله,1394,7,15,14.8
تهران,112500.0,گوسفند,1394,8,4,14.3
تهران,118500.0,گوساله,1394,8,4,14.3
اصفهان,112500.0,گوسفند,1394,8,4,14.3
اصفهان,116000.0,گوساله,1394,8,4,14.3
يزد,112500.0,گوسفند,1394,8,4,14.3
يزد,107500.0,گوساله,1394,8,4,14.3
خراسان رضوی,109000.0,گوسفند,1394,8,4,14.3
خراسان رضوی,107500.0,گوساله,1394,8,4,14.3
فارس,105000.0,گوسفند,1394,8,4,14.3
فارس,107500.0,گوساله,1394,8,4,14.3
تهران,112500.0,گوسفند,1394,7,18,14.8
تهران,127500.0,گوساله,1394,7,18,14.8
اصفهان,112500.0,گوسفند,1394,7,18,14.8
اصفهان,112500.0,گوساله,1394,7,18,14.8
يزد,112500.0,گوسفند,1394,7,18,14.8
يزد,107500.0,گوساله,1394,7,18,14.8
خراسان رضوی,107500.0,گوسفند,1394,7,18,14.8
خراسان رضوی,107500.0,گوساله,1394,7,18,14.8
فارس,107500.0,گوسفند,1394,7,18,14.8
فارس,112500.0,گوساله,1394,7,18,14.8
تهران,110000.0,گوسفند,1394,7,25,14.8
تهران,125000.0,گوساله,1394,7,25,14.8
اصفهان,112500.0,گوسفند,1394,7,25,14.8
اصفهان,116000.0,گوساله,1394,7,25,14.8
يزد,112500.0,گوسفند,1394,7,25,14.8
يزد,107500.0,گوساله,1394,7,25,14.8
فارس,105000.0,گوسفند,1394,7,25,14.8
فارس,111000.0,گوساله,1394,7,25,14.8
تهران,110000.0,گوسفند,1394,7,19,14.8
تهران,125000.0,گوساله,1394,7,19,14.8
اصفهان,112500.0,گوسفند,1394,7,19,14.8
اصفهان,116000.0,گوساله,1394,7,19,14.8
يزد,112500.0,گوسفند,1394,7,19,14.8
يزد,107500.0,گوساله,1394,7,19,14.8
فارس,105000.0,گوسفند,1394,7,19,14.8
فارس,111000.0,گوساله,1394,7,19,14.8
تهران,110000.0,گوسفند,1394,7,4,14.8
تهران,127500.0,گوساله,1394,7,4,14.8
اصفهان,112500.0,گوسفند,1394,7,4,14.8
اصفهان,107500.0,گوساله,1394,7,4,14.8
يزد,112500.0,گوسفند,1394,7,4,14.8
يزد,107500.0,گوساله,1394,7,4,14.8
تهران,112500.0,گوسفند,1394,8,6,14.3
تهران,118500.0,گوساله,1394,8,6,14.3
اصفهان,112500.0,گوسفند,1394,8,6,14.3
اصفهان,116000.0,گوساله,1394,8,6,14.3
يزد,112500.0,گوسفند,1394,8,6,14.3
يزد,107500.0,گوساله,1394,8,6,14.3
خراسان رضوی,109000.0,گوسفند,1394,8,6,14.3
خراسان رضوی,107500.0,گوساله,1394,8,6,14.3
فارس,105000.0,گوسفند,1394,8,6,14.3
فارس,107500.0,گوساله,1394,8,6,14.3
تهران,112500.0,گوسفند,1394,8,11,14.3
تهران,114500.0,گوساله,1394,8,11,14.3
اصفهان,117500.0,گوسفند,1394,8,11,14.3
اصفهان,116000.0,گوساله,1394,8,11,14.3
يزد,112500.0,گوسفند,1394,8,11,14.3
يزد,107500.0,گوساله,1394,8,11,14.3
خراسان رضوی,112500.0,گوسفند,1394,8,11,14.3
خراسان رضوی,111500.0,گوساله,1394,8,11,14.3
فارس,112500.0,گوسفند,1394,8,11,14.3
فارس,112500.0,گوساله,1394,8,11,14.3
تهران,112500.0,گوسفند,1394,6,28,15.1
تهران,127500.0,گوساله,1394,6,28,15.1
اصفهان,102500.0,گوسفند,1394,6,28,15.1
اصفهان,118500.0,گوساله,1394,6,28,15.1
يزد,112500.0,گوسفند,1394,6,28,15.1
يزد,107500.0,گوساله,1394,6,28,15.1
خراسان رضوی,112500.0,گوسفند,1394,6,28,15.1
خراسان رضوی,112500.0,گوساله,1394,6,28,15.1
فارس,112500.0,گوسفند,1394,6,28,15.1
فارس,114000.0,گوساله,1394,6,28,15.1
تهران,112500.0,گوسفند,1394,7,11,14.8
تهران,127500.0,گوساله,1394,7,11,14.8
اصفهان,112500.0,گوسفند,1394,7,11,14.8
اصفهان,112500.0,گوساله,1394,7,11,14.8
يزد,112500.0,گوسفند,1394,7,11,14.8
يزد,107500.0,گوساله,1394,7,11,14.8
خراسان رضوی,107500.0,گوسفند,1394,7,11,14.8
خراسان رضوی,107500.0,گوساله,1394,7,11,14.8
فارس,107500.0,گوسفند,1394,7,11,14.8
فارس,112500.0,گوساله,1394,7,11,14.8
تهران,105000.0,گوسفند,1394,6,21,15.1
تهران,117000.0,گوساله,1394,6,21,15.1
اصفهان,112500.0,گوسفند,1394,6,21,15.1
اصفهان,117500.0,گوساله,1394,6,21,15.1
يزد,112500.0,گوسفند,1394,6,21,15.1
يزد,107500.0,گوساله,1394,6,21,15.1
خراسان رضوی,107500.0,گوسفند,1394,6,21,15.1
خراسان رضوی,112500.0,گوساله,1394,6,21,15.1
تهران,112500.0,گوسفند,1394,8,13,14.3
تهران,114500.0,گوساله,1394,8,13,14.3
اصفهان,117500.0,گوسفند,1394,8,13,14.3
اصفهان,116000.0,گوساله,1394,8,13,14.3
يزد,112500.0,گوسفند,1394,8,13,14.3
يزد,107500.0,گوساله,1394,8,13,14.3
خراسان رضوی,112500.0,گوسفند,1394,8,13,14.3
خراسان رضوی,111500.0,گوساله,1394,8,13,14.3
فارس,112500.0,گوسفند,1394,8,13,14.3
فارس,112500.0,گوساله,1394,8,13,14.3
تهران,112500.0,گوسفند,1394,6,29,15.1
تهران,127500.0,گوساله,1394,6,29,15.1
اصفهان,102500.0,گوسفند,1394,6,29,15.1
اصفهان,118500.0,گوساله,1394,6,29,15.1
يزد,112500.0,گوسفند,1394,6,29,15.1
يزد,107500.0,گوساله,1394,6,29,15.1
خراسان رضوی,112500.0,گوسفند,1394,6,29,15.1
خراسان رضوی,112500.0,گوساله,1394,6,29,15.1
فارس,112500.0,گوسفند,1394,6,29,15.1
فارس,114000.0,گوساله,1394,6,29,15.1
تهران,110000.0,گوسفند,1394,7,8,14.8
تهران,127500.0,گوساله,1394,7,8,14.8
اصفهان,112500.0,گوسفند,1394,7,8,14.8
اصفهان,107500.0,گوساله,1394,7,8,14.8
يزد,112500.0,گوسفند,1394,7,8,14.8
يزد,107500.0,گوساله,1394,7,8,14.8
خراسان رضوی,104500.0,گوسفند,1394,7,8,14.8
خراسان رضوی,112500.0,گوساله,1394,7,8,14.8
تهران,112500.0,گوسفند,1394,7,1,14.8
تهران,127500.0,گوساله,1394,7,1,14.8
اصفهان,102500.0,گوسفند,1394,7,1,14.8
اصفهان,118500.0,گوساله,1394,7,1,14.8
يزد,112500.0,گوسفند,1394,7,1,14.8
يزد,107500.0,گوساله,1394,7,1,14.8
خراسان رضوی,112500.0,گوسفند,1394,7,1,14.8
خراسان رضوی,112500.0,گوساله,1394,7,1,14.8
فارس,112500.0,گوسفند,1394,7,1,14.8
فارس,114000.0,گوساله,1394,7,1,14.8
تهران,112500.0,گوسفند,1394,7,13,14.8
تهران,127500.0,گوساله,1394,7,13,14.8
اصفهان,112500.0,گوسفند,1394,7,13,14.8
اصفهان,112500.0,گوساله,1394,7,13,14.8
يزد,112500.0,گوسفند,1394,7,13,14.8
يزد,107500.0,گوساله,1394,7,13,14.8
خراسان رضوی,107500.0,گوسفند,1394,7,13,14.8
خراسان رضوی,107500.0,گوساله,1394,7,13,14.8
فارس,107500.0,گوسفند,1394,7,13,14.8
فارس,112500.0,گوساله,1394,7,13,14.8
تهران,112500.0,گوسفند,1394,8,9,14.3
تهران,114500.0,گوساله,1394,8,9,14.3
اصفهان,117500.0,گوسفند,1394,8,9,14.3
اصفهان,116000.0,گوساله,1394,8,9,14.3
يزد,112500.0,گوسفند,1394,8,9,14.3
يزد,107500.0,گوساله,1394,8,9,14.3
خراسان رضوی,112500.0,گوسفند,1394,8,9,14.3
خراسان رضوی,111500.0,گوساله,1394,8,9,14.3
فارس,112500.0,گوسفند,1394,8,9,14.3
فارس,112500.0,گوساله,1394,8,9,14.3
تهران,107500.0,گوسفند,1394,7,29,14.8
تهران,127500.0,گوساله,1394,7,29,14.8
اصفهان,112500.0,گوسفند,1394,7,29,14.8
اصفهان,116000.0,گوساله,1394,7,29,14.8
يزد,112500.0,گوسفند,1394,7,29,14.8
يزد,107500.0,گوساله,1394,7,29,14.8
خراسان رضوی,113500.0,گوسفند,1394,7,29,14.8
خراسان رضوی,107500.0,گوساله,1394,7,29,14.8
فارس,105000.0,گوسفند,1394,7,29,14.8
فارس,107500.0,گوساله,1394,7,29,14.8
تهران,110000.0,گوسفند,1394,7,20,14.8
تهران,125000.0,گوساله,1394,7,20,14.8
اصفهان,112500.0,گوسفند,1394,7,20,14.8
اصفهان,116000.0,گوساله,1394,7,20,14.8
يزد,112500.0,گوسفند,1394,7,20,14.8
يزد,107500.0,گوساله,1394,7,20,14.8
فارس,105000.0,گوسفند,1394,7,20,14.8
فارس,111000.0,گوساله,1394,7,20,14.8
تهران,110000.0,گوسفند,1394,7,21,14.8
تهران,125000.0,گوساله,1394,7,21,14.8
اصفهان,112500.0,گوسفند,1394,7,21,14.8
اصفهان,116000.0,گوساله,1394,7,21,14.8
يزد,112500.0,گوسفند,1394,7,21,14.8
يزد,107500.0,گوساله,1394,7,21,14.8
فارس,105000.0,گوسفند,1394,7,21,14.8
فارس,111000.0,گوساله,1394,7,21,14.8
تهران,107500.0,گوسفند,1394,8,3,14.3
تهران,127500.0,گوساله,1394,8,3,14.3
اصفهان,112500.0,گوسفند,1394,8,3,14.3
اصفهان,116000.0,گوساله,1394,8,3,14.3
يزد,112500.0,گوسفند,1394,8,3,14.3
يزد,107500.0,گوساله,1394,8,3,14.3
خراسان رضوی,113500.0,گوسفند,1394,8,3,14.3
خراسان رضوی,107500.0,گوساله,1394,8,3,14.3
فارس,105000.0,گوسفند,1394,8,3,14.3
فارس,107500.0,گوساله,1394,8,3,14.3
تهران,110000.0,گوسفند,1394,7,6,14.8
تهران,127500.0,گوساله,1394,7,6,14.8
اصفهان,112500.0,گوسفند,1394,7,6,14.8
اصفهان,107500.0,گوساله,1394,7,6,14.8
يزد,112500.0,گوسفند,1394,7,6,14.8
يزد,107500.0,گوساله,1394,7,6,14.8
خراسان رضوی,104500.0,گوسفند,1394,7,6,14.8
خراسان رضوی,112500.0,گوساله,1394,7,6,14.8
تهران,112500.0,گوسفند,1394,7,14,14.8
تهران,127500.0,گوساله,1394,7,14,14.8
اصفهان,112500.0,گوسفند,1394,7,14,14.8
اصفهان,112500.0,گوساله,1394,7,14,14.8
يزد,112500.0,گوسفند,1394,7,14,14.8
يزد,107500.0,گوساله,1394,7,14,14.8
خراسان رضوی,107500.0,گوسفند,1394,7,14,14.8
خراسان رضوی,107500.0,گوساله,1394,7,14,14.8
فارس,107500.0,گوسفند,1394,7,14,14.8
فارس,112500.0,گوساله,1394,7,14,14.8
تهران,112500.0,گوسفند,1394,6,30,15.1
تهران,127500.0,گوساله,1394,6,30,15.1
اصفهان,102500.0,گوسفند,1394,6,30,15.1
اصفهان,118500.0,گوساله,1394,6,30,15.1
يزد,112500.0,گوسفند,1394,6,30,15.1
يزد,107500.0,گوساله,1394,6,30,15.1
خراسان رضوی,112500.0,گوسفند,1394,6,30,15.1
خراسان رضوی,112500.0,گوساله,1394,6,30,15.1
فارس,112500.0,گوسفند,1394,6,30,15.1
فارس,114000.0,گوساله,1394,6,30,15.1
تهران,107500.0,گوسفند,1394,7,28,14.8
تهران,127500.0,گوساله,1394,7,28,14.8
اصفهان,112500.0,گوسفند,1394,7,28,14.8
اصفهان,116000.0,گوساله,1394,7,28,14.8
يزد,112500.0,گوسفند,1394,7,28,14.8
يزد,107500.0,گوساله,1394,7,28,14.8
خراسان رضوی,113500.0,گوسفند,1394,7,28,14.8
خراسان رضوی,107500.0,گوساله,1394,7,28,14.8
فارس,105000.0,گوسفند,1394,7,28,14.8
فارس,107500.0,گوساله,1394,7,28,14.8
تهران,110000.0,گوسفند,1394,7,5,14.8
تهران,127500.0,گوساله,1394,7,5,14.8
اصفهان,112500.0,گوسفند,1394,7,5,14.8
اصفهان,107500.0,گوساله,1394,7,5,14.8
يزد,112500.0,گوسفند,1394,7,5,14.8
يزد,107500.0,گوساله,1394,7,5,14.8
خراسان رضوی,104500.0,گوسفند,1394,7,5,14.8
خراسان رضوی,112500.0,گوساله,1394,7,5,14.8
تهران,110000.0,گوسفند,1394,7,22,14.8
تهران,125000.0,گوساله,1394,7,22,14.8
اصفهان,112500.0,گوسفند,1394,7,22,14.8
اصفهان,116000.0,گوساله,1394,7,22,14.8
يزد,112500.0,گوسفند,1394,7,22,14.8
يزد,107500.0,گوساله,1394,7,22,14.8
فارس,105000.0,گوسفند,1394,7,22,14.8
فارس,111000.0,گوساله,1394,7,22,14.8
تهران,112500.0,گوسفند,1394,6,31,15.1
تهران,127500.0,گوساله,1394,6,31,15.1
اصفهان,102500.0,گوسفند,1394,6,31,15.1
اصفهان,118500.0,گوساله,1394,6,31,15.1
يزد,112500.0,گوسفند,1394,6,31,15.1
يزد,107500.0,گوساله,1394,6,31,15.1
خراسان رضوی,112500.0,گوسفند,1394,6,31,15.1
خراسان رضوی,112500.0,گوساله,1394,6,31,15.1
فارس,112500.0,گوسفند,1394,6,31,15.1
فارس,114000.0,گوساله,1394,6,31,15.1
تهران,112500.0,گوسفند,1394,8,12,14.3
تهران,114500.0,گوساله,1394,8,12,14.3
اصفهان,117500.0,گوسفند,1394,8,12,14.3
اصفهان,116000.0,گوساله,1394,8,12,14.3
يزد,112500.0,گوسفند,1394,8,12,14.3
يزد,107500.0,گوساله,1394,8,12,14.3
خراسان رضوی,112500.0,گوسفند,1394,8,12,14.3
خراسان رضوی,111500.0,گوساله,1394,8,12,14.3
فارس,112500.0,گوسفند,1394,8,12,14.3
فارس,112500.0,گوساله,1394,8,12,14.3
تهران,110000.0,گوسفند,1394,7,26,14.8
تهران,125000.0,گوساله,1394,7,26,14.8
اصفهان,112500.0,گوسفند,1394,7,26,14.8
اصفهان,116000.0,گوساله,1394,7,26,14.8
يزد,112500.0,گوسفند,1394,7,26,14.8
يزد,107500.0,گوساله,1394,7,26,14.8
فارس,105000.0,گوسفند,1394,7,26,14.8
فارس,111000.0,گوساله,1394,7,26,14.8
تهران,112500.0,گوسفند,1394,7,16,14.8
تهران,127500.0,گوساله,1394,7,16,14.8
اصفهان,112500.0,گوسفند,1394,7,16,14.8
اصفهان,112500.0,گوساله,1394,7,16,14.8
يزد,112500.0,گوسفند,1394,7,16,14.8
يزد,107500.0,گوساله,1394,7,16,14.8
خراسان رضوی,107500.0,گوسفند,1394,7,16,14.8
خراسان رضوی,107500.0,گوساله,1394,7,16,14.8
فارس,107500.0,گوسفند,1394,7,16,14.8
فارس,112500.0,گوساله,1394,7,16,14.8
تهران,112500.0,گوسفند,1394,8,17,14.3
تهران,114500.0,گوساله,1394,8,17,14.3
اصفهان,117500.0,گوسفند,1394,8,17,14.3
اصفهان,116000.0,گوساله,1394,8,17,14.3
يزد,112500.0,گوسفند,1394,8,17,14.3
يزد,107500.0,گوساله,1394,8,17,14.3
خراسان رضوی,112500.0,گوسفند,1394,8,17,14.3
خراسان رضوی,111500.0,گوساله,1394,8,17,14.3
فارس,112500.0,گوسفند,1394,8,17,14.3
فارس,112500.0,گوساله,1394,8,17,14.3
تهران,112500.0,گوسفند,1394,8,16,14.3
تهران,114500.0,گوساله,1394,8,16,14.3
اصفهان,117500.0,گوسفند,1394,8,16,14.3
اصفهان,116000.0,گوساله,1394,8,16,14.3
يزد,112500.0,گوسفند,1394,8,16,14.3
يزد,107500.0,گوساله,1394,8,16,14.3
خراسان رضوی,112500.0,گوسفند,1394,8,16,14.3
خراسان رضوی,111500.0,گوساله,1394,8,16,14.3
فارس,112500.0,گوسفند,1394,8,16,14.3
فارس,112500.0,گوساله,1394,8,16,14.3
تهران,112500.0,گوسفند,1394,8,18,14.3
تهران,114500.0,گوساله,1394,8,18,14.3
اصفهان,117500.0,گوسفند,1394,8,18,14.3
اصفهان,116000.0,گوساله,1394,8,18,14.3
يزد,112500.0,گوسفند,1394,8,18,14.3
يزد,107500.0,گوساله,1394,8,18,14.3
خراسان رضوی,112500.0,گوسفند,1394,8,18,14.3
خراسان رضوی,111500.0,گوساله,1394,8,18,14.3
فارس,112500.0,گوسفند,1394,8,18,14.3
فارس,112500.0,گوساله,1394,8,18,14.3
تهران,112500.0,گوسفند,1394,8,20,14.3
تهران,114500.0,گوساله,1394,8,20,14.3
اصفهان,117500.0,گوسفند,1394,8,20,14.3
اصفهان,116000.0,گوساله,1394,8,20,14.3
يزد,112500.0,گوسفند,1394,8,20,14.3
يزد,107500.0,گوساله,1394,8,20,14.3
خراسان رضوی,112500.0,گوسفند,1394,8,20,14.3
خراسان رضوی,111500.0,گوساله,1394,8,20,14.3
فارس,112500.0,گوسفند,1394,8,20,14.3
فارس,112500.0,گوساله,1394,8,20,14.3
تهران,105000.0,گوسفند,1394,8,23,14.3
تهران,122500.0,گوساله,1394,8,23,14.3
اصفهان,117500.0,گوسفند,1394,8,23,14.3
اصفهان,117500.0,گوساله,1394,8,23,14.3
يزد,112500.0,گوسفند,1394,8,23,14.3
يزد,107500.0,گوساله,1394,8,23,14.3
خراسان رضوی,110000.0,گوسفند,1394,8,23,14.3
خراسان رضوی,107500.0,گوساله,1394,8,23,14.3
تهران,105000.0,گوسفند,1394,8,25,14.3
